0.001,4,32,79.00263977050781,2.224149727080529,9.544391870498657,260971317.0
0.1,4,96,57.01995086669922,5.0776420026108235,8.470636129379272,229531212.0
0.1,4,128,58.02174377441406,5.046496787683525,8.32420039176941,227197172.0
0.1,4,64,57.694435119628906,4.8432088302861755,8.740912914276123,237558047.0
0.001,4,384,97.35291290283203,0.32678911620088663,8.19993281364441,221933880.0
0.001,4,64,89.26594543457031,1.2223341215274963,8.88404655456543,241225884.0
0.1,4,256,61.80482864379883,4.731460176852627,8.07883071899414,218217887.0
0.001,4,768,97.88178253173828,0.2629336936799361,8.163851976394653,218420034.0
0.01,4,32,55.40106201171875,4.845588555281229,9.210131406784058,253083276.0
0.1,4,1024,50.31377029418945,6.213075303226289,8.003332376480103,214323365.0
0.001,4,256,96.61453247070312,0.41255232087555105,8.313032627105713,223611122.0
0.01,4,512,84.53341674804688,1.9112471300675526,8.193241357803345,217137811.0
0.1,4,768,96.33418273925781,0.45901171087151477,7.9925761222839355,213555666.0
0.01,4,128,43.05574035644531,6.763532492937826,8.52444314956665,229610130.0
0.001,4,128,94.38053894042969,0.6658914512083668,8.542073726654053,233491040.0
0.001,4,512,98.94255828857422,0.13105122106165143,8.158998489379883,221383771.0
0.01,4,64,58.95304489135742,4.740597654282183,8.664868354797363,238238037.0
0.01,4,256,64.31803894042969,4.364274980511656,8.278016090393066,226493500.0
0.01,4,384,78.89672088623047,2.5999256153403705,8.217470407485962,221847028.0
0.01,4,768,87.16487121582031,1.5887841017800561,8.175299167633057,221184554.0
0.01,4,96,56.23443603515625,5.086793236684507,8.609645366668701,232975783.0
0.01,4,1024,92.91314697265625,0.8858358252456697,8.09992527961731,216289058.0
0.01,13,96,45.09999084472656,5.2294234436408455,10.50496792793274,300301660.0
0.1,13,1024,48.29511260986328,5.633827820543532,9.184429168701172,257712780.0
0.01,13,128,51.8978157043457,4.711889193413259,10.216036796569824,289267753.0
0.01,13,64,51.47564697265625,4.494010577091592,10.804156303405762,306185373.0
0.1,13,768,64.75271606445312,3.805840284830561,9.268382549285889,258916512.0
0.1,13,256,56.031944274902344,4.603586798464377,9.55772089958191,271333901.0
0.1,50,1024,41.253028869628906,3.7281209921996568,15.76951265335083,497548226.0
0.01,50,128,37.34486389160156,3.199056916487467,19.597002029418945,619319032.0
0.001,13,96,70.23471069335938,2.3138096424945744,12.964250564575195,374546526.0
0.1,13,32,59.085453033447266,2.866763619762822,14.279283046722412,424318250.0
0.001,13,192,87.17410278320312,1.0776367345565152,11.983702659606934,344412570.0
0.1,13,192,54.011234283447266,4.167488245192832,11.042798280715942,321378449.0
0.001,13,32,48.68608474731445,3.4151458063830233,15.033083200454712,443181177.0
0.1,13,384,46.713985443115234,5.045340323830142,10.686768531799316,306233774.0
0.1,13,512,56.40562438964844,4.206784283940906,10.370523691177368,300121424.0
0.01,13,192,41.746700286865234,5.082328179776913,11.47010850906372,332307011.0
0.1,50,512,45.55588150024414,3.2939219482704294,16.540331840515137,526749629.0
0.01,50,192,36.48786163330078,3.3863783948753072,18.767131090164185,593505195.0
0.001,50,1024,91.2066650390625,0.4117858911031066,21.36849021911621,669099300.0
